0	0.890625
1	0.867188
2	0.859375
3	0.703125
4	0.601563
5	0.539063
6	0.507813
7	0.492188
8	0.421875
9	0.375000
10	0.351563
11	0.335938
12	0.265625
13	0.265625
14	0.179688
15	0.171875
16	0.101563
17	0.085938
18	0.039063
19	0.093750
20	0.031250
21	0.007813
22	0.078125
23	0.085938
24	0.039063
25	0.085938
26	0.085938
27	0.179688
28	0.156250
29	0.132813
30	0.093750
31	0.062500
32	0.078125
33	0.062500
34	0.039063
35	0.070313
36	0.062500
37	0.015625
38	0.015625
39	0.039063
40	0.039063
41	0.007813
42	0.023438
43	0.015625
44	0.070313
45	0.007813
46	0.007813
47	0.015625
48	0.015625
49	0.015625
50	0.015625
51	0.062500
52	0.039063
53	0.070313
54	0.031250
55	0.031250
56	0.039063
57	0.023438
58	0.039063
59	0.031250
60	0.046875
61	0.015625
62	0.023438
63	0.015625
64	0.070313
65	0.007813
66	0.031250
67	0.015625
68	0.023438
69	0.046875
70	0.023438
71	0.062500
72	0.023438
73	0.015625
74	0.046875
75	0.007813
76	0.007813
77	0.031250
78	0.023438
79	0.015625
80	0.062500
81	0.015625
82	0.015625
83	0.015625
84	0.023438
85	0.039063
86	0.023438
87	0.023438
88	0.015625
89	0.062500
90	0.007813
91	0.007813
92	0.000000
93	0.015625
94	0.046875
95	0.007813
96	0.054688
97	0.000000
98	0.023438
99	0.023438
