0.025000	-0.025554	0.000622	0.016856	0.000575	0.000846	0.000449	0.890132	0.046647	0.380027	0.022116
0.050000	-0.050113	0.000659	0.018403	0.000571	0.002728	0.000501	0.998184	0.057626	0.375139	0.023382
0.075000	-0.075604	0.000662	0.019262	0.000662	0.005935	0.000590	1.008399	0.049767	0.503580	0.032593
0.100000	-0.102170	0.000679	0.020679	0.000720	0.010669	0.000686	1.059632	0.056515	0.595358	0.045942
0.125000	-0.127274	0.000662	0.022068	0.000743	0.016418	0.000762	1.008304	0.054932	0.634139	0.042218
0.150000	-0.154806	0.000703	0.023413	0.000800	0.024211	0.000868	1.136844	0.072062	0.736082	0.073430
0.175000	-0.184667	0.000739	0.028189	0.000907	0.034375	0.001205	1.257105	0.080772	0.945745	0.055907
0.200000	-0.213253	0.000716	0.026806	0.000899	0.045733	0.001122	1.179395	0.076048	0.929614	0.062321
0.225000	-0.245208	0.000766	0.030517	0.001031	0.060420	0.001461	1.350436	0.104597	1.221291	0.091341
0.250000	-0.279271	0.000750	0.034906	0.001136	0.078273	0.001862	1.293686	0.077325	1.483443	0.107346
0.275000	-0.313835	0.000803	0.037628	0.001287	0.098814	0.002242	1.482294	0.075714	1.904234	0.140611
0.300000	-0.350349	0.000834	0.045174	0.001542	0.123092	0.003227	1.601054	0.077034	2.732261	0.198174
0.325000	-0.393677	0.000797	0.051722	0.001691	0.155298	0.004103	1.459687	0.085329	3.288915	0.261455
0.350000	-0.440559	0.000904	0.064832	0.002249	0.194500	0.006726	1.878324	0.105263	5.812624	0.402096
0.375000	-0.493418	0.000965	0.087495	0.002955	0.243926	0.012014	2.140206	0.130905	10.041319	0.678418
0.400000	-0.554920	0.000997	0.138050	0.004339	0.308432	0.028452	2.284001	0.131504	21.644967	1.531470
0.425000	-0.633766	0.001401	0.314920	0.008367	0.402638	0.134106	4.511154	0.260095	80.481075	3.291154
0.450000	-0.756748	0.001311	0.750530	0.004410	0.573525	0.573001	3.950871	0.274731	22.362816	5.154163
0.475000	-0.829236	0.000957	0.866017	0.001314	0.688089	0.750848	2.105117	0.098894	1.985734	0.119602
0.500000	-0.872351	0.000804	0.910906	0.000860	0.761318	0.830119	1.486296	0.085207	0.849805	0.062629
0.525000	-0.902759	0.000672	0.937021	0.000571	0.815199	0.878171	1.038130	0.061364	0.375283	0.024194
0.550000	-0.925396	0.000556	0.953648	0.000441	0.856512	0.909541	0.710461	0.036234	0.223249	0.012947
0.575000	-0.941951	0.000488	0.965193	0.000345	0.887391	0.931656	0.548068	0.029608	0.137077	0.007843
0.600000	-0.954609	0.000443	0.973599	0.000309	0.911377	0.947942	0.451270	0.027671	0.109442	0.007052
0.625000	-0.963691	0.000375	0.979385	0.000241	0.928770	0.959225	0.323189	0.017724	0.066661	0.004023
0.650000	-0.972066	0.000342	0.984354	0.000215	0.944971	0.968976	0.269276	0.015070	0.053062	0.003040
0.675000	-0.977335	0.000278	0.987488	0.000171	0.955222	0.975147	0.177243	0.011693	0.033567	0.002585
0.700000	-0.981628	0.000265	0.990059	0.000154	0.963629	0.980229	0.161018	0.009808	0.027430	0.001754
0.725000	-0.985444	0.000228	0.992172	0.000130	0.971127	0.984413	0.119744	0.006599	0.019302	0.001080
0.750000	-0.988280	0.000210	0.993750	0.000116	0.976719	0.987546	0.101868	0.005002	0.015590	0.000848
0.775000	-0.990370	0.000189	0.994901	0.000105	0.980850	0.989834	0.081976	0.004795	0.012740	0.000813
0.800000	-0.992889	0.000160	0.996264	0.000087	0.985841	0.992545	0.058941	0.004053	0.008610	0.000621
0.825000	-0.993844	0.000152	0.996781	0.000083	0.987737	0.993576	0.053318	0.002808	0.007880	0.000473
0.850000	-0.995299	0.000130	0.997554	0.000070	0.990628	0.995116	0.039107	0.002283	0.005606	0.000314
0.875000	-0.995990	0.000126	0.997925	0.000067	0.992003	0.995857	0.036749	0.002244	0.005170	0.000330
0.900000	-0.996696	0.000104	0.998292	0.000056	0.993409	0.996588	0.025057	0.001679	0.003582	0.000273
0.925000	-0.997288	0.000103	0.998599	0.000054	0.994589	0.997201	0.024252	0.001587	0.003335	0.000210
0.950000	-0.997750	0.000090	0.998858	0.000046	0.995509	0.997718	0.018464	0.001238	0.002445	0.000168
0.975000	-0.998306	0.000080	0.999132	0.000042	0.996617	0.998266	0.014784	0.001228	0.002069	0.000189
1.000000	-0.998627	0.000073	0.999302	0.000037	0.997258	0.998605	0.012122	0.000950	0.001607	0.000133
