0.025000	-0.025647	0.000250	0.006512	0.000216	0.000689	0.000066	1.019465	0.062667	0.380486	0.026427
0.050000	-0.050289	0.000257	0.006466	0.000217	0.002562	0.000065	1.076434	0.059504	0.383844	0.029651
0.075000	-0.075074	0.000251	0.007008	0.000249	0.005668	0.000080	1.028696	0.059308	0.506581	0.044048
0.100000	-0.101586	0.000265	0.007854	0.000282	0.010355	0.000101	1.144399	0.067157	0.649057	0.045571
0.125000	-0.128240	0.000261	0.008546	0.000272	0.016480	0.000110	1.114731	0.066594	0.604598	0.035993
0.150000	-0.155574	0.000252	0.009135	0.000308	0.024235	0.000131	1.039237	0.067123	0.776965	0.064781
0.175000	-0.184662	0.000265	0.009954	0.000333	0.034135	0.000154	1.146812	0.067711	0.905278	0.066900
0.200000	-0.214179	0.000266	0.010588	0.000368	0.045908	0.000180	1.157720	0.063921	1.107158	0.075013
0.225000	-0.245731	0.000272	0.011191	0.000382	0.060421	0.000198	1.213578	0.075263	1.195557	0.080882
0.250000	-0.278715	0.000295	0.013439	0.000432	0.077725	0.000274	1.423335	0.097364	1.524051	0.106724
0.275000	-0.314034	0.000300	0.015212	0.000496	0.098662	0.000354	1.475083	0.105624	2.012514	0.139534
0.300000	-0.352032	0.000316	0.016838	0.000568	0.123976	0.000445	1.633595	0.120138	2.642225	0.189934
0.325000	-0.393867	0.000340	0.020480	0.000694	0.155189	0.000660	1.885130	0.108487	3.933725	0.311990
0.350000	-0.439929	0.000329	0.025250	0.000898	0.193591	0.001040	1.772342	0.104102	6.588774	0.524861
0.375000	-0.492373	0.000386	0.033060	0.001119	0.242506	0.001718	2.442464	0.146671	10.235696	0.687766
0.400000	-0.552725	0.000395	0.048101	0.001623	0.305583	0.003628	2.550534	0.150126	21.527490	1.551452
0.425000	-0.631311	0.000463	0.115949	0.003637	0.398660	0.020044	3.507678	0.218319	108.128965	6.780998
0.450000	-0.756925	0.000507	0.747733	0.002179	0.573063	0.561474	4.204539	0.239246	38.827305	9.644571
0.475000	-0.828469	0.000366	0.865735	0.000494	0.686427	0.749619	2.195745	0.124618	1.997515	0.126727
0.500000	-0.873075	0.000282	0.911490	0.000289	0.762299	0.830857	1.301008	0.065254	0.682090	0.037713
0.525000	-0.903198	0.000245	0.937249	0.000209	0.815796	0.878457	0.980104	0.049445	0.356397	0.019466
0.550000	-0.925352	0.000211	0.953756	0.000166	0.856298	0.909665	0.729971	0.035382	0.224830	0.010556
0.575000	-0.941766	0.000175	0.965274	0.000121	0.886938	0.931761	0.498461	0.028003	0.120417	0.006810
0.600000	-0.954648	0.000155	0.973658	0.000105	0.911365	0.948015	0.394993	0.022971	0.090532	0.006706
0.625000	-0.964072	0.000140	0.979595	0.000090	0.929444	0.959611	0.321218	0.013772	0.066448	0.002979
0.650000	-0.971468	0.000119	0.984075	0.000074	0.943756	0.968407	0.232516	0.012249	0.045015	0.002489
0.675000	-0.977274	0.000111	0.987524	0.000066	0.955071	0.975205	0.202680	0.009917	0.035631	0.002008
0.700000	-0.981942	0.000100	0.990171	0.000059	0.964214	0.980440	0.162235	0.010875	0.028362	0.001980
0.725000	-0.985480	0.000090	0.992193	0.000052	0.971174	0.984449	0.131090	0.007547	0.021969	0.001294
0.750000	-0.988170	0.000077	0.993683	0.000043	0.976482	0.987406	0.095730	0.005214	0.014963	0.000784
0.775000	-0.990663	0.000071	0.995058	0.000040	0.981416	0.990141	0.083382	0.004748	0.013313	0.000844
0.800000	-0.992428	0.000064	0.996025	0.000035	0.984916	0.992067	0.067859	0.003620	0.009941	0.000553
0.825000	-0.993837	0.000055	0.996776	0.000030	0.987714	0.993564	0.049718	0.003273	0.007417	0.000502
0.850000	-0.995002	0.000050	0.997393	0.000027	0.990031	0.994794	0.041334	0.002562	0.006034	0.000364
0.875000	-0.995937	0.000045	0.997900	0.000024	0.991892	0.995805	0.032845	0.001922	0.004578	0.000256
0.900000	-0.996761	0.000042	0.998328	0.000022	0.993534	0.996659	0.028458	0.001745	0.003944	0.000238
0.925000	-0.997411	0.000035	0.998670	0.000018	0.994830	0.997342	0.019586	0.001187	0.002682	0.000166
0.950000	-0.997880	0.000035	0.998917	0.000018	0.995765	0.997836	0.019732	0.001155	0.002648	0.000154
0.975000	-0.998262	0.000029	0.999114	0.000015	0.996527	0.998228	0.013859	0.000826	0.001881	0.000116
1.000000	-0.998630	0.000025	0.999301	0.000013	0.997262	0.998603	0.010018	0.000565	0.001335	0.000074
