0.420000	-0.613970	0.000637	0.241010	0.003562	0.377770	0.083446	3.738178	0.106443	58.429254	1.548561
0.422500	-0.623300	0.000658	0.265599	0.003872	0.389367	0.100507	3.983114	0.134164	69.037805	1.723166
0.425000	-0.633410	0.000659	0.295539	0.004090	0.402077	0.120779	4.000439	0.122919	77.034451	1.494843
0.427500	-0.643424	0.000691	0.338511	0.004310	0.414948	0.151723	4.395902	0.139040	85.553826	1.792059
0.430000	-0.657559	0.000724	0.392456	0.004561	0.433431	0.195608	4.829649	0.129369	95.815070	2.030210
0.432500	-0.668720	0.000752	0.443668	0.004623	0.448318	0.239557	5.211951	0.162239	98.416249	2.151669
0.435000	-0.681859	0.000778	0.498082	0.004556	0.466142	0.289584	5.575146	0.144040	95.613484	3.296465
0.437500	-0.697042	0.000771	0.564712	0.004029	0.487055	0.351350	5.475267	0.138727	74.765767	3.076605
0.440000	-0.709397	0.000782	0.606832	0.003958	0.504465	0.399568	5.627273	0.182351	72.168668	3.657579
0.442500	-0.723649	0.000736	0.654665	0.003459	0.524751	0.452500	4.990571	0.155389	55.097234	3.939958
0.445000	-0.736730	0.000701	0.699819	0.002647	0.543755	0.503756	4.531908	0.136913	32.275327	2.942207
