0.420000	-0.614590	0.000281	0.241966	0.001619	0.378509	0.084758	3.628989	0.051571	60.388983	0.817560
0.420500	-0.615991	0.000282	0.245019	0.001619	0.380242	0.086243	3.673201	0.051707	60.385478	0.693749
0.421000	-0.618224	0.000283	0.252503	0.001656	0.383003	0.091177	3.698022	0.056037	63.173161	0.802222
0.421500	-0.620167	0.000287	0.257976	0.001666	0.385430	0.094304	3.790547	0.051157	63.942129	0.722141
0.422000	-0.621520	0.000293	0.264523	0.001724	0.387146	0.099685	3.958302	0.058653	68.458837	0.713001
0.422500	-0.623645	0.000289	0.269697	0.001733	0.389770	0.102767	3.855540	0.049859	69.191224	0.784368
0.423000	-0.625572	0.000292	0.274162	0.001765	0.392196	0.106306	3.941950	0.056827	71.749282	0.876802
0.423500	-0.627126	0.000291	0.281633	0.001772	0.394132	0.110730	3.894260	0.062359	72.374807	0.794699
0.424000	-0.630077	0.000295	0.291981	0.001802	0.397868	0.117733	4.010991	0.063457	74.833299	0.848036
0.424500	-0.631814	0.000300	0.293916	0.001833	0.400086	0.119981	4.135997	0.061531	77.400629	0.844707
0.425000	-0.634001	0.000300	0.302573	0.001854	0.402860	0.125902	4.156435	0.062387	79.145705	0.838822
0.425500	-0.636029	0.000303	0.314315	0.001852	0.405448	0.133103	4.220266	0.056817	79.047430	0.740911
0.426000	-0.637897	0.000305	0.316198	0.001897	0.407840	0.135954	4.277053	0.069476	82.881479	0.909847
0.426500	-0.640318	0.000307	0.328596	0.001911	0.410949	0.144508	4.343357	0.060518	84.172462	0.815730
0.427000	-0.642533	0.000306	0.335199	0.001933	0.413787	0.149716	4.323665	0.071253	86.071756	0.744364
0.427500	-0.644747	0.000314	0.344501	0.001964	0.416687	0.157232	4.553052	0.057925	88.821344	0.877981
0.428000	-0.647007	0.000316	0.352896	0.001973	0.419616	0.163464	4.597881	0.052302	89.691324	0.927929
0.428500	-0.649224	0.000319	0.361584	0.001999	0.422509	0.170696	4.684313	0.058893	92.052131	0.966576
0.429000	-0.651283	0.000324	0.369754	0.002006	0.425219	0.176949	4.835295	0.058149	92.691734	0.878629
0.429500	-0.654103	0.000322	0.380072	0.002030	0.428890	0.185640	4.784628	0.056142	94.889336	0.760757
0.430000	-0.656915	0.000330	0.394952	0.002041	0.432623	0.197629	5.002645	0.069200	95.943367	1.058015
0.430500	-0.658737	0.000327	0.399658	0.002050	0.435004	0.201732	4.930163	0.074055	96.780925	1.074380
0.431000	-0.661299	0.000332	0.410283	0.002047	0.438420	0.210242	5.089515	0.071807	96.559871	0.843527
0.431500	-0.663593	0.000329	0.420292	0.002037	0.441435	0.218148	4.972125	0.070799	95.621155	1.079706
0.432000	-0.666157	0.000332	0.429054	0.002072	0.444868	0.227015	5.083281	0.075027	98.906161	0.852669
0.432500	-0.668666	0.000337	0.438695	0.002068	0.448246	0.235230	5.218976	0.064635	98.556807	1.046918
0.433000	-0.671255	0.000336	0.451597	0.002064	0.451712	0.246553	5.199179	0.081788	98.181714	1.119171
0.433500	-0.674747	0.000342	0.468065	0.002046	0.456456	0.260944	5.404094	0.091564	96.443390	1.333291
0.434000	-0.677146	0.000344	0.477596	0.002055	0.459712	0.270333	5.461899	0.079467	97.310081	1.273864
0.434500	-0.680274	0.000342	0.490371	0.002018	0.463945	0.281176	5.403917	0.073537	93.802134	1.629973
0.435000	-0.682645	0.000343	0.500121	0.002013	0.467180	0.290620	5.415436	0.053997	93.309130	1.473361
0.435500	-0.685826	0.000348	0.511756	0.001999	0.471567	0.301847	5.574267	0.077923	92.050846	1.463006
