0	-0.791667
1	-0.680556
2	-0.652778
3	-0.625000
4	-0.541667
5	-0.513889
6	-0.527778
7	-0.486111
8	-0.472222
9	-0.416667
10	-0.361111
11	-0.333333
12	-0.305556
13	-0.263889
14	-0.194444
15	-0.152778
16	-0.180556
17	-0.194444
18	-0.180556
19	-0.152778
20	-0.138889
21	-0.152778
22	-0.083333
23	-0.083333
24	-0.041667
25	-0.069444
26	-0.013889
27	-0.097222
28	-0.111111
29	-0.097222
30	-0.013889
31	-0.069444
32	-0.083333
33	-0.055556
34	-0.041667
35	-0.055556
36	-0.027778
37	-0.083333
38	-0.152778
39	-0.194444
40	-0.097222
41	-0.055556
42	-0.097222
43	-0.125000
44	-0.055556
45	-0.055556
46	-0.013889
47	-0.013889
48	-0.013889
49	-0.041667
50	-0.083333
51	-0.013889
52	-0.083333
53	-0.097222
54	-0.083333
55	-0.041667
56	-0.083333
57	0.013889
58	-0.000000
59	0.013889
60	0.027778
61	0.013889
62	-0.000000
63	-0.027778
64	-0.055556
65	-0.083333
66	-0.125000
67	-0.111111
68	-0.166667
69	-0.125000
70	-0.097222
71	-0.083333
72	-0.027778
73	-0.055556
74	-0.000000
75	-0.013889
76	-0.013889
77	-0.000000
78	-0.041667
79	-0.041667
80	-0.055556
81	-0.069444
82	-0.069444
83	-0.055556
84	-0.055556
85	-0.027778
86	-0.013889
87	0.055556
88	0.083333
89	0.055556
90	-0.027778
91	-0.027778
92	-0.055556
93	-0.069444
94	-0.069444
95	-0.083333
96	-0.069444
97	-0.069444
98	-0.083333
99	-0.152778
